cmd:ok,TASK

109.000,160,0,0

109.100,155,1,0

109.200,175,2,0

109.300,197,3,0

109.400,198,4,0

109.500,197,5,0

109.600,188,6,0

109.700,154,7,0

109.800,175,8,0

109.900,168,9,0

110.000,192,10,0

110.100,170,11,0

110.200,177,12,0

110.300,150,13,0

110.400,179,14,0

110.500,158,15,0

110.600,169,16,0

110.700,167,17,0

110.800,182,18,0

110.900,165,19,0

111.000,184,20,0

111.100,172,21,0

111.200,177,22,0

111.300,192,23,0

111.400,191,24,0

111.500,184,25,0

111.600,191,26,0

111.700,156,27,0

111.800,172,28,0

111.900,174,29,0

112.000,168,30,0

112.100,178,31,0

112.200,158,32,0

112.300,173,33,0

112.400,178,34,0

112.500,178,35,0

112.600,173,36,0

112.700,168,37,0

112.800,184,38,0

112.900,214,39,0

113.000,181,40,0

113.100,223,41,0

113.200,178,42,0

113.300,170,43,0

113.400,177,44,0

113.500,196,45,0

113.600,195,46,0

113.700,186,47,0

113.800,175,48,0

113.900,185,49,0

114.000,187,50,0

114.100,222,51,0

114.200,183,52,0

114.300,177,53,0

114.400,165,54,0

114.500,173,55,0

114.600,185,56,0

114.700,185,57,0

114.800,156,58,0

114.900,192,59,0

ocxo:auto_task,1

115.000,185,60,0

115.100,173,61,0

115.200,182,62,0

115.300,205,63,0

115.400,188,64,0

115.500,162,65,0

115.600,168,66,0

115.700,194,67,0

115.800,205,68,0

115.900,183,69,0

116.000,177,70,0

116.100,180,71,0

116.200,159,72,0

116.300,197,73,0

116.400,169,74,0

116.500,183,75,0

116.600,216,76,0

116.700,209,77,0

116.800,192,78,0

116.900,164,79,0

117.000,165,80,0

117.100,182,81,0

117.200,197,82,0

117.300,190,83,0

117.400,161,84,0

117.500,181,85,0

117.600,189,86,0

117.700,197,87,0

117.800,207,88,0

117.900,178,89,0

118.000,175,90,0

118.100,169,91,0

118.200,166,92,0

118.300,193,93,0

118.400,171,94,0

118.500,170,95,0

118.600,176,96,0

118.700,174,97,0

118.800,196,98,0

118.900,191,99,0

119.000,197,100,0

119.100,155,101,0

